authorDisplayName,authorProfileImageUrl,textDisplay,textOriginal,likeCount,publishedAt,predict
효,https://yt3.ggpht.com/ytc/AKedOLQt0rAemRaoWjG8XQIPkpKszozz-MqhA1vQ7GNDrw=s48-c-k-c0x00ffffff-no-rj,펜트하우스랑 슬의생ㅋㅋㅋㅋㅋ,펜트하우스랑 슬의생ㅋㅋㅋㅋㅋ,0,20210925,good_feedback
얼음왕자,https://yt3.ggpht.com/ytc/AKedOLRc5rGO1nEjZtB_QvoqeUVuEd0OJxr9YyEHqWgr2Vnigw=s48-c-k-c0x00ffffff-no-rj,소재거리 어지간히 없나보네,소재거리 어지간히 없나보네,0,20210925,bad_feedback
김채린,https://yt3.ggpht.com/ytc/AKedOLRgzV9G1E0tlIUJxBkaDJQword2uCcCMcdhGOI-=s48-c-k-c0x00ffffff-no-rj,제목 맞춤법 맞출까 아니고 맞힐까 가 맞아요!,제목 맞춤법 맞출까 아니고 맞힐까 가 맞아요!,1,20210924,contents
moti ki,https://yt3.ggpht.com/ytc/AKedOLSELebTqi2Hs93td1kVEZyTqLVXtDNfNNM7G0TlXQ=s48-c-k-c0x00ffffff-no-rj,층간소음으로 밤에 윗집에서 나는 소리들이 대체로 무슨소리인지 궁금합니다.,층간소음으로 밤에 윗집에서 나는 소리들이 대체로 무슨소리인지 궁금합니다.,0,20210924,contents
영현 송,https://yt3.ggpht.com/ytc/AKedOLQOcQau_ee8TIzOu8WIl6PMDOqM4hL9KSQhrAQJyTb29Q=s48-c-k-c0x00ffffff-no-rj,사공이 많으면 배가 산으로 갈까 (2트),사공이 많으면 배가 산으로 갈까 (2트),2,20210924,good_feedback
토마토,https://yt3.ggpht.com/ytc/AKedOLRsD5rHo2sySyEP2POEWzjjpNlAWbdwpm5x_A=s48-c-k-c0x00ffffff-no-rj,고등학교 선생님이 담당과목 수능(모의고사)보면 만점일까,고등학교 선생님이 담당과목 수능(모의고사)보면 만점일까,0,20210924,contents
Wouldyou Kim,https://yt3.ggpht.com/ytc/AKedOLQD68WZ3rKvaQEiuC6iQ5CjahMvZ8ACGgpV1wM6=s48-c-k-c0x00ffffff-no-rj,"<a href=""https://www.youtube.com/watch?v=x6uch2GSnnE&amp;t=1m18s"">1:18</a> 일부로가 아니고 일부러 입니다<br>진용진님 잘못인지 자막 쓴 편집자 잘못인진<br>모르겠으나<br>기초적인 맞춤법은 지켜주셔야 영상의 기본 퀄리티도 지켜집니다","1:18 일부로가 아니고 일부러 입니다
진용진님 잘못인지 자막 쓴 편집자 잘못인진
모르겠으나
기초적인 맞춤법은 지켜주셔야 영상의 기본 퀄리티도 지켜집니다",0,20210924,good_feedback
임지우,https://yt3.ggpht.com/ytc/AKedOLRdnxwNC2M2tfzFpJzXzwg3_5IkQ6R03sznaA=s48-c-k-c0x00ffffff-no-rj,급식먹고 남은 음식들은  어디로갈까?,급식먹고 남은 음식들은  어디로갈까?,0,20210924,contents
No Name,https://yt3.ggpht.com/ytc/AKedOLRTaJIln3YLjC7DzjGZFG_riae7nsri8lCZJcF5_oAwtwfCBcqLUhu9EsO4hXcP=s48-c-k-c0x00ffffff-no-rj,에이... 모르는 언어라도 발연기는 어느정도 티가나지... 인간과 로봇 구별도 못할까 ㅋㅋ <br>근데 로봇까진 아니고 조금 어색하고 별로인데 외국인이 보면 연기잘하는걸로 보기도. 대사치는건 별로라도 목소리 표정 감정 몸짓이 느낌있다면.,"에이... 모르는 언어라도 발연기는 어느정도 티가나지... 인간과 로봇 구별도 못할까 ㅋㅋ 
근데 로봇까진 아니고 조금 어색하고 별로인데 외국인이 보면 연기잘하는걸로 보기도. 대사치는건 별로라도 목소리 표정 감정 몸짓이 느낌있다면.",0,20210924,bad_feedback
거북 김,https://yt3.ggpht.com/R7vc9jegNDMjf098B91f4c6rFI2dC8QIoaRvu3ob1IQhscDdAwFNwgwIXqD5763Y3en45Ld4RQ=s48-c-k-c0x00ffffff-no-rj,한류열풍때메 걍 한국인이 하면 다 잘해보이는듯 쟤들눈엔 아니면 일부로 좋게 말해주는거거나,한류열풍때메 걍 한국인이 하면 다 잘해보이는듯 쟤들눈엔 아니면 일부로 좋게 말해주는거거나,0,20210924,good_feedback
J,https://yt3.ggpht.com/ytc/AKedOLR7106nK1EOlDgbP6xasvjMwc8g1E9AuQwVhjKkrQ=s48-c-k-c0x00ffffff-no-rj,아니 뭐 언어가 다르다고 발연기도 구분못한다고?ㅋㅋㅋㅋㅋ똑바로취재해라ㅡㅡ 발연기는 그냥 분위기자체가 발연기라고,아니 뭐 언어가 다르다고 발연기도 구분못한다고?ㅋㅋㅋㅋㅋ똑바로취재해라ㅡㅡ 발연기는 그냥 분위기자체가 발연기라고,0,20210924,bad_feedback
Amadeus,https://yt3.ggpht.com/7zZhDMGX_SP6tvsZmvkN3U213mC_-gbwSDphOjt6oqRUd4z4XpKWDLOxRgG5sr362RQeiqH_=s48-c-k-c0x00ffffff-no-rj,"<a href=""https://www.youtube.com/watch?v=x6uch2GSnnE&amp;t=4m43s"">4:43</a> 카오게이ㅋㅋㅋㅋ",4:43 카오게이ㅋㅋㅋㅋ,0,20210924,good_feedback
김현식,https://yt3.ggpht.com/ytc/AKedOLQgjh01mE3mr9Iwk6HygLIDWseV3jqRGfsa_Q=s48-c-k-c0x00ffffff-no-rj,꽈찌쭈나 블랙팬서에 나오는 아주머니 같은거도 그래서 걍 외국인들은 자연스럽게 보시죠 ㅋㅋㅋㅋㅋ,꽈찌쭈나 블랙팬서에 나오는 아주머니 같은거도 그래서 걍 외국인들은 자연스럽게 보시죠 ㅋㅋㅋㅋㅋ,0,20210924,good_feedback
소통령,https://yt3.ggpht.com/KwUzoz0dM2jOsE1Thv8a-j-TSEAoINnBpzUZuARZ82s76KYgiMZtDwSBLSCOxbzxP-Z9uuEwWQ=s48-c-k-c0x00ffffff-no-rj,첫번째 외국인은 걍 국뽕에 세뇌당하신 느낌인데...,첫번째 외국인은 걍 국뽕에 세뇌당하신 느낌인데...,0,20210924,bad_feedback
박해원,https://yt3.ggpht.com/ytc/AKedOLRfQdCeu1PzdSqTfUOKUUJ1RhpYPB3JTSs3_LSkeX8=s48-c-k-c0x00ffffff-no-rj,아 쿠쿠크뤀ㄱㅋㄱㅋㄱㅋㄱㅋㄱㅋㄱㅋㄱㅋㄱㅋㄱㅋㄱㅋㅋㄱㄱㅋㄱㅋ❤❤❤❤❤❤❤❤❤,아 쿠쿠크뤀ㄱㅋㄱㅋㄱㅋㄱㅋㄱㅋㄱㅋㄱㅋㄱㅋㄱㅋㄱㅋㅋㄱㄱㅋㄱㅋ❤❤❤❤❤❤❤❤❤,0,20210924,good_feedback
신나는놀이동산,https://yt3.ggpht.com/ytc/AKedOLR3eBCL33QeIa22GFR--74k5DME62si9AvN48t0O8c=s48-c-k-c0x00ffffff-no-rj,소금쟁이는 물밖으로 않나오는지 궁금합니다,소금쟁이는 물밖으로 않나오는지 궁금합니다,0,20210924,contents
Zz Z,https://yt3.ggpht.com/ytc/AKedOLSz2TxWQ4U96bM2D2LkU5oTyckPqRt0xtSWumLF6Ee8xKnrrjNNg6iGeGItK8TP=s48-c-k-c0x00ffffff-no-rj,건물 옥상 바닥은 왜 초록색인지 궁금합니다,건물 옥상 바닥은 왜 초록색인지 궁금합니다,0,20210924,contents
진형진,https://yt3.ggpht.com/ytc/AKedOLSwSL_JOCfaCqA_PNsQ_kFpVXgG34aK1FxQEV4F=s48-c-k-c0x00ffffff-no-rj,쿨익호가 여기서 나오네 ㅋㅋㅋㅋㅋㅋㅋㅋ,쿨익호가 여기서 나오네 ㅋㅋㅋㅋㅋㅋㅋㅋ,0,20210924,good_feedback
미래일기,https://yt3.ggpht.com/ytc/AKedOLRigg-P61yamCBmzmBthWINGf5y0UfUzg6MsI5r=s48-c-k-c0x00ffffff-no-rj,너의이름은 더빙판도 원작자 신카이 마코토 감독은 마음에 들어했다고 합니다<br>원어민만 느낄수 있는 요소가 있을 것 같네요,"너의이름은 더빙판도 원작자 신카이 마코토 감독은 마음에 들어했다고 합니다
원어민만 느낄수 있는 요소가 있을 것 같네요",80,20210924,good_feedback
여이지효,https://yt3.ggpht.com/ytc/AKedOLTK2_WVJgiJi5XrtJLTP_4FCWEsF3ANZA4flw=s48-c-k-c0x00ffffff-no-rj,일본 드라마가 한국에서 성공을 못 거둔 이유? 직접 보면 답이 나옴..,일본 드라마가 한국에서 성공을 못 거둔 이유? 직접 보면 답이 나옴..,0,20210924,bad_feedback
김동현,https://yt3.ggpht.com/ytc/AKedOLRNAr8NE7Nnshh-kUJEBZ2HSTtEkLo4683-Q0Ws=s48-c-k-c0x00ffffff-no-rj,"편의점 1+1 , 2+1행사를 자주하면 점주들은 남는게 있을까? 주제로<br>부탁드립니다","편의점 1+1 , 2+1행사를 자주하면 점주들은 남는게 있을까? 주제로
부탁드립니다",1,20210924,contents
김투잰 TezzKim,https://yt3.ggpht.com/ytc/AKedOLSvewKkRwWdElmAm1lQz08a8YjI69x5pZBU6IkEWA=s48-c-k-c0x00ffffff-no-rj,충격적인 결과다 ㅋㅋㅋ,충격적인 결과다 ㅋㅋㅋ,0,20210924,good_feedback
J Brus,https://yt3.ggpht.com/ytc/AKedOLSEdU2_84GdNYLWYbM_93TJVQwBhsN3SfoPYw=s48-c-k-c0x00ffffff-no-rj,산에 있는 송전탑 같은거 어떻게 지어지는지 궁금합니다 길도 없을텐데 그 무거운걸 우째 가서 만들지..,산에 있는 송전탑 같은거 어떻게 지어지는지 궁금합니다 길도 없을텐데 그 무거운걸 우째 가서 만들지..,1,20210924,contents
ch,https://yt3.ggpht.com/J5BwQyhb3FQIwsFrY87VVKTKoGWl8yFxVjSYRkmZwbxxkmBSUp9hBsMSYVWzOIjIKnpusiyAHA=s48-c-k-c0x00ffffff-no-rj,개웃겨 진짜ㅋㅋㅋㅋㅋㅋㅋ,개웃겨 진짜ㅋㅋㅋㅋㅋㅋㅋ,0,20210924,good_feedback
요즘중일,https://yt3.ggpht.com/hiwip7jk3k50YTYsFzo0L3NDxathj7qs63y6Zb9EKWTP9rmAt0VffVIm5Gdv2wrHb-_QUIPxJQ=s48-c-k-c0x00ffffff-no-rj,관상가들이 애니캐릭터 관상도 보는지 궁금합니다,관상가들이 애니캐릭터 관상도 보는지 궁금합니다,0,20210924,contents
김선일,https://yt3.ggpht.com/ytc/AKedOLTKvKEJ9QNe8BXnFAR39lekswUBvX1cNZUQlwI-0HQ=s48-c-k-c0x00ffffff-no-rj,일본인이 어떻게 한국말을 알아들어요?,일본인이 어떻게 한국말을 알아들어요?,0,20210924,contents
안신형,https://yt3.ggpht.com/mDGG_FWiqPJIQp4dsVevwlXfTznpu-pm34mgI5wlRBrMOopBDGFwIo85kzuKvBG3ClwhARG4Ew=s48-c-k-c0x00ffffff-no-rj,티비나 드라마에 나오는 웹사이트는 어떤식으로 만드는지 궁금합니다 인물정보 같은 정보들도 보통 드라마안의 인물들이 나오던데,티비나 드라마에 나오는 웹사이트는 어떤식으로 만드는지 궁금합니다 인물정보 같은 정보들도 보통 드라마안의 인물들이 나오던데,2,20210924,contents
난이넌,https://yt3.ggpht.com/ytc/AKedOLR1iRL22EAOx09DtV_5tRQW7VgvziPIsftr_qJEsijRgg=s48-c-k-c0x00ffffff-no-rj,드라마를 보면 음식을 시켜놓거나 만들어놓고 그냥 가는 장면이 많이 나오는데 촬영이 끝나고나면 그 음식들은 어떻게 되는지 알려주세요,드라마를 보면 음식을 시켜놓거나 만들어놓고 그냥 가는 장면이 많이 나오는데 촬영이 끝나고나면 그 음식들은 어떻게 되는지 알려주세요,4,20210924,contents
유투브여행,https://yt3.ggpht.com/ytc/AKedOLTisEPzb4wJIf_FaeNCBc9XbRetUn5UB7JEfC0sBw=s48-c-k-c0x00ffffff-no-rj,치과의사는 매직박님이랑 같이 하시죠 ㅋㅋ,치과의사는 매직박님이랑 같이 하시죠 ㅋㅋ,0,20210924,good_feedback
장효준,https://yt3.ggpht.com/ytc/AKedOLTAyG3lkGI53a9JaQgA1v765GkKtjESbHOXKw=s48-c-k-c0x00ffffff-no-rj,잠자는 사자의 코털을 건드리면 어떻게 되는지 궁금합니다,잠자는 사자의 코털을 건드리면 어떻게 되는지 궁금합니다,1,20210924,contents
J,https://yt3.ggpht.com/RACxRAHxhfSmbVsFt8QSrQ5k9oDPA_SoHY1vn4-9XSlkIHj0sLlqASMTwM6697UOVneFKqta=s48-c-k-c0x00ffffff-no-rj,문화적 맥락 차이,문화적 맥락 차이,0,20210924,good_feedback
허지우,https://yt3.ggpht.com/ytc/AKedOLTgX0DamFBQ6Cmjwh9jSABz15DNlw3IxGI2Qw=s48-c-k-c0x00ffffff-no-rj,쌍둥이는 페이스 아이디가 되는지 궁금합니다,쌍둥이는 페이스 아이디가 되는지 궁금합니다,1,20210924,contents
ᄒᄉᄒ,https://yt3.ggpht.com/ytc/AKedOLSSzZtHmx2iU960sHX-l89nxrT4w4oJzHvabri6OA=s48-c-k-c0x00ffffff-no-rj,보건교사는 왜 대부분 여자인지 궁금합니다,보건교사는 왜 대부분 여자인지 궁금합니다,1,20210924,contents
BB,https://yt3.ggpht.com/jmgK3XNNPDh-6iwcGHDtw2WIJpdgmY6hPyBghtA5KOfeixSeYf_3vxf0HdrxRRZp_oyRmeMQNWs=s48-c-k-c0x00ffffff-no-rj,오늘 오징어 게임봤는데 이거 용진님 머니게임 많이 생각났어요~  용진님이 레전드 입니다~^^ 홧팅!!!,오늘 오징어 게임봤는데 이거 용진님 머니게임 많이 생각났어요~  용진님이 레전드 입니다~^^ 홧팅!!!,7,20210924,good_feedback
삼성전자차장,https://yt3.ggpht.com/7_QCi6-Wpw9oMAATKCtr0NPItZnn17WfOx7XlrRRZZ8j3m-BrZj6QX_pKtoSxpmZutIpxpWbgw=s48-c-k-c0x00ffffff-no-rj,진용진 영어 왜이렇게 못해 ㅋㅋ,진용진 영어 왜이렇게 못해 ㅋㅋ,1,20210924,bad_feedback
한실장,https://yt3.ggpht.com/ytc/AKedOLTLRHdIC5DYKztwdmHPMi-c_A7O1h3P396LIQ=s48-c-k-c0x00ffffff-no-rj,범죄자들 한테 미란다의 원칙 고지해줄때 녹취하는걸까?(못들었다고 하면),범죄자들 한테 미란다의 원칙 고지해줄때 녹취하는걸까?(못들었다고 하면),1,20210924,contents
아리,https://yt3.ggpht.com/ytc/AKedOLRDlePYTGxhs2Dqq5os7IVuVhhqA8G8brrE0w=s48-c-k-c0x00ffffff-no-rj,연기 잘하는데요? ㅋㅋㅋㅋㅋㅋ,연기 잘하는데요? ㅋㅋㅋㅋㅋㅋ,0,20210924,good_feedback
jo anne,https://yt3.ggpht.com/ytc/AKedOLQdMz2-eeETLTbh_5oHICbJsC9TYwLIMpHCqg=s48-c-k-c0x00ffffff-no-rj,사주상담하는 사람들은 본인들 사주에 사주상담가로 나와서 사주를 직업으로 삼았는지 궁금합니다.,사주상담하는 사람들은 본인들 사주에 사주상담가로 나와서 사주를 직업으로 삼았는지 궁금합니다.,0,20210924,contents
hoon Lee,https://yt3.ggpht.com/Bx9r9K8q_bhYf69ZKdDlycKs3NCyM4UHpgTXj4aY71Kd_kK3DVhSblCri1A4CrROlruhGKvpoA=s48-c-k-c0x00ffffff-no-rj,"<a href=""https://www.youtube.com/watch?v=x6uch2GSnnE&amp;t=1m45s"">1:45</a>  밥아저씨",1:45  밥아저씨,0,20210924,good_feedback
도시언,https://yt3.ggpht.com/Fc3tU41fl5GxSq06PVL1gvoxUa2GcFP9y3FAmegVTnvTfYxhsgwMWHIgR7_8Wmov0YECC7bply0=s48-c-k-c0x00ffffff-no-rj,초등학생이 차를 훔쳐서 어린이 보호 구역으로가서 민식이법 놀이하는 애들을 차로 치여 죽였을때 어떻게 될지 궁금합니다.,초등학생이 차를 훔쳐서 어린이 보호 구역으로가서 민식이법 놀이하는 애들을 차로 치여 죽였을때 어떻게 될지 궁금합니다.,1,20210924,contents
남윤걸,https://yt3.ggpht.com/ytc/AKedOLTiduF4L9z5iew4qM7AkfJxWCZaz-io0idlohfN-A=s48-c-k-c0x00ffffff-no-rj,나보다는 연기 잘하네...,나보다는 연기 잘하네...,0,20210924,good_feedback
김민성,https://yt3.ggpht.com/ytc/AKedOLTOKlFrBUEkwhmu9uArl5RdzF1Jzx3lgeBD=s48-c-k-c0x00ffffff-no-rj,여러곳마다 전생체험해서 그 전생체험들이 다 똑같이 맞춰지는지 아니면 각각 전생이 다 다른지 궁금합니다!,여러곳마다 전생체험해서 그 전생체험들이 다 똑같이 맞춰지는지 아니면 각각 전생이 다 다른지 궁금합니다!,297,20210924,contents
형제우애깊은,https://yt3.ggpht.com/ytc/AKedOLSUBbksg8GYT9omONVzGtEB4D3pVcI67LBc3Jx7=s48-c-k-c0x00ffffff-no-rj,코를파면 진짜 콧구멍이 커지는지 궁금합니다.,코를파면 진짜 콧구멍이 커지는지 궁금합니다.,1,20210924,contents
Some Love,https://yt3.ggpht.com/ytc/AKedOLSzuBDwcZHhRvKHDlWESiSmyXy2mhrZQRFXcA=s48-c-k-c0x00ffffff-no-rj,헐 쿠리코님ㅇ다!!!!,헐 쿠리코님ㅇ다!!!!,0,20210924,good_feedback
wa wa,https://yt3.ggpht.com/ytc/AKedOLQUVMnpbje6TPdp7XTLcTWccCMoXKvzC2pyR3YQ=s48-c-k-c0x00ffffff-no-rj,👍👍,👍👍,0,20210924,good_feedback
Yusik Won,https://yt3.ggpht.com/ytc/AKedOLTd_1zogJ9lkO2G5UMWrKAXQRuxsHKREtXacA=s48-c-k-c0x00ffffff-no-rj,Seoul tech (Seoul National University of Science and Technology)는 서울과학기술대학교입니다.,Seoul tech (Seoul National University of Science and Technology)는 서울과학기술대학교입니다.,0,20210924,good_feedback
대두콩,https://yt3.ggpht.com/ytc/AKedOLR_E9XyJTHRVarX0AURNFGTFgAMK0Q166dqBsrgNg=s48-c-k-c0x00ffffff-no-rj,분식집 라면맛이 대부분 비슷한데 분식집들은 무슨 라면으로 끓이는지 궁금합니다.,분식집 라면맛이 대부분 비슷한데 분식집들은 무슨 라면으로 끓이는지 궁금합니다.,2,20210924,contents
근룬YOUTUBE,https://yt3.ggpht.com/f-pE_WX0C72Iro3KDXKuwjieQhW5i7ov_iRYyHYtypjOgTsE6ZVZCTqJqIEInfKGUnra0M0TFQ=s48-c-k-c0x00ffffff-no-rj,ㅋㅋ,ㅋㅋ,1,20210924,good_feedback
토리,https://yt3.ggpht.com/lS6Wj8VixRtuVV1rrUdVoNpYEL0_gMRybAlm02JCy5m4i3giIukfeylNstsHO2tMijpGe8gTbg=s48-c-k-c0x00ffffff-no-rj,소피아 아줌마 얼굴보니 좋네요~ ㅋㅋ 이거 아는사람이면 알지...,소피아 아줌마 얼굴보니 좋네요~ ㅋㅋ 이거 아는사람이면 알지...,0,20210924,good_feedback
알유리,https://yt3.ggpht.com/ytc/AKedOLQHtBMgtRAyGplfmHV7DXWB7d4KNT_UNDAL5w=s48-c-k-c0x00ffffff-no-rj,일본배우들은 아무리 유명한 배우도 다 발연기던데ㅋㅋㅋ 그래서 아무리 오징어게임이 클리셰범벅이라고해도 일본 실사영화에 비할 바가 아닌듯,일본배우들은 아무리 유명한 배우도 다 발연기던데ㅋㅋㅋ 그래서 아무리 오징어게임이 클리셰범벅이라고해도 일본 실사영화에 비할 바가 아닌듯,0,20210924,bad_feedback
코카콜라가짱임,https://yt3.ggpht.com/ytc/AKedOLShIiSA9v56W0dBW8gobgrANX9Ob4nTeyZP_YoF=s48-c-k-c0x00ffffff-no-rj,태어날때부터 머리카락이 노란사람은 꼬털이나 겨털도 노란색인지 궁금합니다,태어날때부터 머리카락이 노란사람은 꼬털이나 겨털도 노란색인지 궁금합니다,0,20210924,contents
마키미우스,https://yt3.ggpht.com/qVJ4ZvRMY-T7rKvlMlXSjDQbVjfyIfIIOjO64zwSYyfrNlGwVynBQQhvkZKozjNd2qNkWIBeEcA=s48-c-k-c0x00ffffff-no-rj,와.. 진짜 이런 주제는 생각하지도 못했네ㅋㅋ,와.. 진짜 이런 주제는 생각하지도 못했네ㅋㅋ,0,20210924,good_feedback
이화정,https://yt3.ggpht.com/shL7LM9ztZpK6xD3XAoysO9lAXC-GJAoTPirQg1uk2OuqCk47OusZQTsXeBsV5de1WfEWjBpHQ=s48-c-k-c0x00ffffff-no-rj,확실한건 중국연기자가 연기 해도  뭘 해도 발연기고 전세계 사람들이 다 아라요.,확실한건 중국연기자가 연기 해도  뭘 해도 발연기고 전세계 사람들이 다 아라요.,0,20210924,bad_feedback
lee,https://yt3.ggpht.com/UDla3AY2tRTY7It0fi4mvU0dIQ03yVMh3EnZX2aEExj-VHhsTlxzSur22YGGTObLOXv5JoHWCA=s48-c-k-c0x00ffffff-no-rj,열화상 카메라로 커튼뒤에있는 모기도 찾을수있는지 궁금합니다,열화상 카메라로 커튼뒤에있는 모기도 찾을수있는지 궁금합니다,1,20210924,contents
느그아부지머하시노?,https://yt3.ggpht.com/ytc/AKedOLR0tKGF_mrd5HYzBkk5eFfq7BzdIcgFtXFKpiyFIw=s48-c-k-c0x00ffffff-no-rj,쿠쿠크루가 어떻게 배우야ㅋㅋㅋㅋㅋ,쿠쿠크루가 어떻게 배우야ㅋㅋㅋㅋㅋ,0,20210924,good_feedback
김민준,https://yt3.ggpht.com/ytc/AKedOLSeL0Tkebk17TQVny0az_f5XuejYk_TtGQ7-q-yag=s48-c-k-c0x00ffffff-no-rj,"<a href=""https://www.youtube.com/watch?v=x6uch2GSnnE&amp;t=5m19s"">5:19</a> ?",5:19 ?,0,20210924,good_feedback
김나영Nayoung Kim,https://yt3.ggpht.com/ytc/AKedOLStOykaU49r7TmknR8xTB25HPDCKntjU5y7DkHj=s48-c-k-c0x00ffffff-no-rj,차 번호판은 어떻게 정해지는건지 궁금합니다!,차 번호판은 어떻게 정해지는건지 궁금합니다!,0,20210924,contents
이윤석,https://yt3.ggpht.com/ytc/AKedOLSKQDzEuitDlragivJBIbA2bchfM35U-wmPQQ=s48-c-k-c0x00ffffff-no-rj,형 오징어게임해줘  형 돈 아까우니까 10명이서만 하자 10억이면돼,형 오징어게임해줘  형 돈 아까우니까 10명이서만 하자 10억이면돼,0,20210924,bad_feedback
냐앙냥,https://yt3.ggpht.com/BV5aL_XWJTWJgHlKTK9N_UCRvCjN10LUh5gLiXnjGbMJj4cE-T0e5x_JMiH4aQkIbKRn602UcJc=s48-c-k-c0x00ffffff-no-rj,생각이많을땐레몬사탕이지,생각이많을땐레몬사탕이지,0,20210924,good_feedback
Hyoung Soo Kim,https://yt3.ggpht.com/ytc/AKedOLS-Am8hM3KoOL9eSmHSbE4fghVyQM1htEwAw_b6FA=s48-c-k-c0x00ffffff-no-rj,영어 진짜 1도 못하네 ㅋㅋ,영어 진짜 1도 못하네 ㅋㅋ,1,20210924,bad_feedback
돌돌이,https://yt3.ggpht.com/UEZHYE6SgCTcwIpvIljw9phpLsay8c-mBjbfh4owG5846a_MUV64n4l5w5yfx6FHQtb0g60l4w=s48-c-k-c0x00ffffff-no-rj,속기사분들은 랩에 맞춰 가사를 쓸 수 있는지 궁금합니다.,속기사분들은 랩에 맞춰 가사를 쓸 수 있는지 궁금합니다.,1,20210924,contents
목사98 🅥,https://yt3.ggpht.com/C0sRmpA4Tb24U-8S7fGHSIvjKK65orDzzrBuRhMpwiGKIhwWDK-i3RtJ1Dysza-9Juhs0aUlqQ=s48-c-k-c0x00ffffff-no-rj,왜 항상 저는 배댓에 좋아요가 적을때 좋아요를 못다는지 궁금합니다.,왜 항상 저는 배댓에 좋아요가 적을때 좋아요를 못다는지 궁금합니다.,0,20210924,contents
유이경,https://yt3.ggpht.com/ytc/AKedOLTpWER5-a-A5BJ3EcOLJ_tfcIEZwgy6K7aHRg=s48-c-k-c0x00ffffff-no-rj,학교 반배정은 어떻게 하는지 궁금합니다,학교 반배정은 어떻게 하는지 궁금합니다,0,20210924,contents
Raquel Oh,https://yt3.ggpht.com/ytc/AKedOLQOwHF8XLdxM6QwRVMgKsMjcQroJhpQFR33OgkRCA=s48-c-k-c0x00ffffff-no-rj,"방금 외국인이 발연기를 하는지 아닌지 모르겠더라..라며 언급한 영상을 보고 왔는데, 저게 발연기인지 아닌지 모르겠다고?? 진용진, 그는 도대체 지금까지 어떤 외화를 봤던걸까.....","방금 외국인이 발연기를 하는지 아닌지 모르겠더라..라며 언급한 영상을 보고 왔는데, 저게 발연기인지 아닌지 모르겠다고?? 진용진, 그는 도대체 지금까지 어떤 외화를 봤던걸까.....",2,20210924,bad_feedback
Chaye_차예,https://yt3.ggpht.com/ytc/AKedOLTDh6eYJT_oz9gAXEbT7RNMCt39A_w6uB2HKOa3Wg=s48-c-k-c0x00ffffff-no-rj,고장난 에스컬레이터 효과가 정말 뇌의 착각인건지 궁금해요.,고장난 에스컬레이터 효과가 정말 뇌의 착각인건지 궁금해요.,0,20210924,contents
트윈,https://yt3.ggpht.com/ytc/AKedOLQEpdZAaTUTFFoul04H7o2wTe1vxyD1yK5Hm8wyKg=s48-c-k-c0x00ffffff-no-rj,택시에 초보 스티커 붙이고 다니면 차들이 양보해주는지 궁금합니다.,택시에 초보 스티커 붙이고 다니면 차들이 양보해주는지 궁금합니다.,0,20210924,contents
매콤music,https://yt3.ggpht.com/2PWpgf4FzIe2w6XtpCNER63nCO8BrZ0ARTGVbwWetApHV7NhXeZ0kaEpUkcb_JY7o_f-57y2lg=s48-c-k-c0x00ffffff-no-rj,소리끄고 영상만 봐도 발연기인거 보이는뎁요 ㄷ ㄷ,소리끄고 영상만 봐도 발연기인거 보이는뎁요 ㄷ ㄷ,0,20210924,bad_feedback
